Regulator	Target	MI
ENSG00000274038	ENSG00000275981	1.3792922544726756
ENSG00000274038	ENSG00000279613	1.3792922544726756
ENSG00000274038	MTCO1P15	1.3792922544726756
CALCB	ENSG00000260197	1.2293362159076602
CALCB	ENSG00000280348	1.2293362159076602
CALCB	ENSG00000228175	1.2293362159076602
CALCB	ENSG00000225051	1.2293362159076602
PARM1-AS1	IGHG3	1.2293362159076602
PARM1-AS1	ENSG00000279229	1.3792922544726756
PARM1-AS1	EPGN	1.2293362159076602
PARM1-AS1	CLEC4OP	1.2293362159076602
PARM1-AS1	ENSG00000256050	1.2293362159076602
PARM1-AS1	NR1H4	1.3792922544726756
PARM1-AS1	ENSG00000224207	1.2293362159076602
PARM1-AS1	ENSG00000255710	1.3792922544726756
PARM1-AS1	LOC102724323	1.2293362159076602
CYP11A1	ENSG00000231468	1.2293362159076602
CYP11A1	CHRDL2	1.2293362159076602
CYP11A1	ENSG00000279633	1.2293362159076602
NKX6-1	CLEC1B	1.2293362159076602
NKX6-1	ENSG00000122872	1.2293362159076602
ENSG00000122872	ENSG00000183562	1.2293362159076602
ENSG00000272861	NCAM2	1.2293362159076602
TRGC2	CCL11	1.2293362159076602
TRGC2	ENSG00000248925	1.2293362159076602
TRGC2	ENSG00000271978	1.2293362159076602
TRGC2	ENSG00000200091	1.3792922544726756
TRGC2	ENSG00000261472	1.2293362159076602
TRGC2	FCF1P5	1.3792922544726756
TRGC2	CDCA4P1	1.2293362159076602
TRGC2	ENSG00000224067	1.2293362159076602
TRGC2	ENSG00000275017	1.2293362159076602
TRGC2	RPSAP53	1.3792922544726756
TRGC2	ENSG00000268297	1.2293362159076602
TRGC2	ENSG00000277738	1.3792922544726756
TRGC2	MYO1A	1.3792922544726756
TRGC2	ENSG00000279235	1.3792922544726756
TRGC2	OR2B11	1.3792922544726756
TRGC2	ENSG00000256568	1.3792922544726756
KLRC4	MYBPC3	1.2293362159076602
KLRC4	ENSG00000261795	1.2293362159076602
KLRC4	LOC646870	1.2293362159076602
KLRC4	C11orf94	1.3792922544726756
KLRC4	KPNA4P1	1.2293362159076602
KLRC4	ENSG00000249852	1.2293362159076602
CLEC17A	GABRA4	1.2293362159076602
BFSP2	ENSG00000275297	1.2293362159076602
DAO	FOXI2	1.2293362159076602
ENSG00000273724	SYCE3	1.2293362159076602
ENSG00000254786	MYBPC3	1.2293362159076602
ENSG00000254786	ENSG00000261795	1.2293362159076602
ENSG00000254786	LOC646870	1.2293362159076602
ENSG00000254786	C11orf94	1.3792922544726756
ENSG00000254786	KPNA4P1	1.2293362159076602
ENSG00000254786	ENSG00000249852	1.2293362159076602
CRYBG2	ENSG00000251188	1.3792922544726756
FLT3	GREM1-AS1	1.2293362159076602
CLEC12A-AS1	CATSPERZ	1.2293362159076602
TMPRSS11A	IGHG3	1.2293362159076602
TMPRSS11A	ENSG00000279229	1.3792922544726756
TMPRSS11A	EPGN	1.2293362159076602
TMPRSS11A	CLEC4OP	1.2293362159076602
TMPRSS11A	ENSG00000256050	1.2293362159076602
TMPRSS11A	NR1H4	1.3792922544726756
TMPRSS11A	ENSG00000224207	1.2293362159076602
TMPRSS11A	ENSG00000255710	1.3792922544726756
TMPRSS11A	LOC102724323	1.2293362159076602
ENSG00000260723	ENSG00000236333	1.2293362159076602
ENSG00000260723	ENSG00000229832	1.3792922544726756
ENSG00000260723	SLCO4C1	1.2293362159076602
ENSG00000260723	ENSG00000237704	1.3792922544726756
ENSG00000260723	ENSG00000267212	1.2293362159076602
ENSG00000260723	ENSG00000254088	1.2293362159076602
ENSG00000260723	LINC01711	1.2293362159076602
ENSG00000260723	RNA5SP282	1.3792922544726756
CATSPERZ	CLEC17A	1.2293362159076602
TRBJ1-2	ENSG00000277383	1.2293362159076602
TRBJ1-2	ENSG00000225945	1.2293362159076602
TRBJ1-2	LINC00862	1.2293362159076602
ENSG00000251215	ENSG00000229672	1.2293362159076602
ENSG00000251215	ENSG00000236182	1.2293362159076602
ENSG00000251215	ENSG00000279822	1.2293362159076602
XCL1	RN7SL402P	1.2293362159076602
XCL1	KRT31	1.2293362159076602
MIR3682	EIF1AX-AS1	1.2293362159076602
JAKMIP1	ENSG00000259686	1.2293362159076602
INS	GUCY1B2	1.2293362159076602
INS	ADORA1	1.2293362159076602
INS	ENSG00000224618	1.2293362159076602
INS	ENSG00000273366	1.2293362159076602
LINC02899	ENSG00000255825	1.2293362159076602
LINC02899	TNKS2-DT	1.2293362159076602
LINC02899	ENSG00000272829	1.2293362159076602
LINC02899	ENSG00000213046	1.3792922544726756
LINC02899	ENSG00000267366	1.3792922544726756
LINC02899	ENSG00000278881	1.3792922544726756
LINC02899	ENSG00000249834	1.3792922544726756
LINC02899	ENSG00000253125	1.3792922544726756
LINC02899	ENSG00000228551	1.3792922544726756
LINC00239	CCL11	1.2293362159076602
LINC00239	ENSG00000248925	1.2293362159076602
LINC00239	ENSG00000271978	1.2293362159076602
LINC00239	ENSG00000200091	1.3792922544726756
LINC00239	ENSG00000261472	1.2293362159076602
LINC00239	FCF1P5	1.3792922544726756
LINC00239	CDCA4P1	1.2293362159076602
LINC00239	ENSG00000224067	1.2293362159076602
LINC00239	ENSG00000275017	1.2293362159076602
LINC00239	RPSAP53	1.3792922544726756
LINC00239	ENSG00000268297	1.2293362159076602
LINC00239	ENSG00000277738	1.3792922544726756
LINC00239	MYO1A	1.3792922544726756
LINC00239	ENSG00000279235	1.3792922544726756
