Regulator	Target	MI
ENSG00000249834	ENSG00000223834	1.3792922544726756
ENSG00000249834	SUSD4	1.3792922544726756
ENSG00000249834	MAPK4	1.3792922544726756
LOC646870	ENSG00000260723	1.2293362159076602
LOC646870	ADORA1	1.3792922544726756
LOC646870	ENSG00000223899	1.2293362159076602
LOC646870	LOC100420057	1.2293362159076602
LOC646870	ENSG00000254786	1.2293362159076602
LOC646870	ENSG00000270255	1.3792922544726756
LOC646870	ENSG00000224618	1.3792922544726756
LOC646870	LEMD1	1.2293362159076602
LOC646870	TRGC2	1.2293362159076602
WNT11	ENSG00000260723	1.2293362159076602
WNT11	ADORA1	1.3792922544726756
WNT11	ENSG00000223899	1.2293362159076602
WNT11	LOC100420057	1.2293362159076602
WNT11	ENSG00000254786	1.2293362159076602
WNT11	ENSG00000270255	1.3792922544726756
WNT11	ENSG00000224618	1.3792922544726756
WNT11	LEMD1	1.2293362159076602
WNT11	TRGC2	1.2293362159076602
ENSG00000256499	ENSG00000226530	1.2293362159076602
MAL2	FAM215A	1.2293362159076602
ENSG00000261838	CILP	1.2293362159076602
ENSG00000261838	ENSG00000229308	1.2293362159076602
ENSG00000261838	ENSG00000260810	1.2293362159076602
ENSG00000261838	LINC00639	1.2293362159076602
ENSG00000261838	RNA5SP387	1.3792922544726756
ENSG00000261838	ENSG00000280696	1.3792922544726756
ENSG00000261838	SNORA73A	1.2293362159076602
ENSG00000261838	TMEM74	1.3792922544726756
ENSG00000261838	UPK3B	1.2293362159076602
ENSG00000261838	LINC00278	1.2293362159076602
ENSG00000233255	ENSG00000236985	1.3792922544726756
ENSG00000233255	ENSG00000271734	1.3792922544726756
ENSG00000274326	ENSG00000233108	1.3792922544726756
ENSG00000274326	INSRR	1.3792922544726756
NOS2	HBA1	1.2293362159076602
NOS2	ENSG00000259677	1.2293362159076602
ENSG00000266968	RHBDL3	1.3792922544726756
ENSG00000266968	NTSR1	1.3792922544726756
ENSG00000250934	IGHG3	1.2293362159076602
ENSG00000250934	ENSG00000279229	1.3792922544726756
ENSG00000250934	EPGN	1.2293362159076602
ENSG00000250934	CLEC4OP	1.2293362159076602
ENSG00000250934	ENSG00000256050	1.2293362159076602
ENSG00000250934	NR1H4	1.3792922544726756
ENSG00000250934	ENSG00000224207	1.2293362159076602
ENSG00000250934	ENSG00000255710	1.3792922544726756
ENSG00000250934	LOC102724323	1.2293362159076602
SEC24AP1	LINC02257	1.3792922544726756
ENSG00000279463	ENSG00000255825	1.2293362159076602
ENSG00000279463	TNKS2-DT	1.2293362159076602
ENSG00000279463	ENSG00000272829	1.2293362159076602
ENSG00000279463	ENSG00000213046	1.3792922544726756
ENSG00000279463	ENSG00000267366	1.3792922544726756
ENSG00000279463	ENSG00000278881	1.3792922544726756
ENSG00000279463	ENSG00000249834	1.3792922544726756
ENSG00000279463	ENSG00000253125	1.3792922544726756
ENSG00000279463	ENSG00000228551	1.3792922544726756
