,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15
ENSG00000270255,0.105313073207598,-0.412209702460434,0.168713882086174,-0.92740880768877,-0.284672408157111,-0.457136467311824,-2.18301899941681,0.192853919036792,-0.901740091782166,0.869326912954033,1.35641820327016,-0.642845139040301,-1.14960426311436,-0.763149342103062,0.61618356950202
ENSG00000271734,-0.536955303347879,0.91594534659983,0.0223657078515444,0.822855641205533,0.115339154868752,0.058329414837838,-0.0365864425478686,0.0261168499213403,-0.284339253286932,0.0356786312069588,0.0449859447582705,-0.0760703647261328,-0.00270463070290745,-0.00369180407972875,-0.241575651084067
ENSG00000271926,0.075533717299146,0.0847195023772631,1.03660810356925,0.207100864167591,0.310988718810732,-0.0192570310020823,-0.857496748049436,0.689587981492997,-0.122672318435463,0.22534341062206,1.78188027937656,0.776535341359866,0.471122372075955,-0.9364965326512,-0.605552180807604
ENSG00000272087,-0.829595128664978,0.232224869290342,-0.11626197742619,0.240702476818154,-0.154453666368066,-0.459629155560427,0.0767560059093526,-1.52882388554596,-0.0573145967488712,0.244023169336693,-0.13150674329025,0.0740449380477496,0.0536705006579044,-0.0507219722978373,-0.389828013640377
ENSG00000274267,0.0124567960782854,-0.443897757685674,0.396789468857616,0.298185043871735,-0.322784154915614,0.090941886507359,-0.237306414740105,-1.12042234299221,-0.645916031572297,-0.471780151177621,0.0647102287226109,-0.0404070327722532,-0.462443383727798,-0.129384544862769,-0.0474339364620743
ENSG00000275017,-0.626424773803635,-0.570661420771461,0.865352473232436,-0.347809927236082,-1.81000555781174,-0.101094050152506,1.00453207647226,1.69539701719083,0.625392366823231,-1.62184196411983,0.104053568253294,0.978946074753451,0.342903697365451,0.630702186920791,0.503708488870158
ENSG00000275576,-0.31812872194265,-0.216063584992224,0.061587033734781,-0.3265499366191,-0.0782509117288405,0.348240828890935,0.189753357956425,0.301682189980107,0.250740121861956,0.298782248942068,0.757899369255993,0.255270623188629,-0.222252158542064,0.13103554905021,0.450142840858746
ENSG00000275981,0.215720363250805,-1.59383275507495,-1.37642011756773,-0.361721392066053,0.547472561709241,-0.300743749874688,0.838496805192271,-0.457501991111551,-1.82580845285193,0.154635465833623,0.921775834259642,0.214203346610544,-0.633616592201778,-0.625287378951986,0.61089417816653
ENSG00000276471,0.410822489655207,-0.754805479786313,-0.504716779797722,-0.244559700434204,-0.719037034903664,0.269428342258429,0.0729540274614052,0.0356442570445654,0.0523404028615917,0.225224844216117,-0.0367930423407134,0.217571136423553,0.206625195630314,-0.0772196144375862,0.123739406809251
ENSG00000277246,1.04166931068685,-0.378691068366217,0.26509965399834,-0.444464172466819,-0.188533988400255,0.103743514360428,0.952542741068446,0.228472848350192,0.333717410978684,0.428099660481986,-0.282796488073695,0.483291398520019,0.0517170767853129,0.822188369373139,1.18756327642107
ENSG00000278000,0.510436515774287,-0.906125641008443,0.0837092236833701,0.767041325553044,-0.154717031327751,-0.426647437977426,-1.46818681495694,0.0728463855108786,-0.580555708045499,0.665894076856852,0.895796434144355,-0.297892803135951,1.03559671150555,-0.663160193630908,0.897087940061548
ENSG00000278526,-1.59644173407067,-2.0296498039344,-2.1289673176371,0.011524753348199,-2.60494359020954,-2.50154998661153,0.630392688117521,-0.825926999707303,0.332417854274668,1.12638374705698,0.429763119510994,0.411667424823758,0.139767646901213,-1.01235702830391,0.864497728267441
ENSG00000278881,-0.16169307654409,-0.507101794280805,-0.529932545348145,-0.398253683974328,-0.259600148484772,-0.185768409611964,0.237798850916277,0.68884068789429,-0.407347169033429,-0.118187232944917,0.283690306234268,-0.0214063154720685,0.933000821173677,0.213190846192316,-0.0722449222598847
ENSG00000278896,-0.743362780213246,0.693213740254728,0.52908560314711,0.0507754019513332,1.7008576034981,2.37145795701951,-0.154252137276042,-0.134749387444532,-0.608930561071436,-0.113166155829198,1.31814403068917,-2.03467731914973,-0.0378239789667456,-0.876608400851473,-0.0338135050104331
